Date,PP01,Discharge,TX01,TX02,TX04,stno
2009/2/8,0.48,10.43055556,17.44583333,24.1,13.2,C0C460
2009/2/9,0,5.599537037,17.9625,24.5,13.8,C0C460
2009/2/10,0.08,6.579861111,16.24583333,20.7,12.4,C0C460
2009/2/11,0,10.29976852,17.7875,24.2,12.5,C0C460
2009/2/12,0,5.87037037,18.1125,25.6,14.4,C0C460
2009/2/13,0,5.590277778,20.49583333,28.4,16.5,C0C460
2009/2/14,0,8.340277778,18.85833333,22.2,16.2,C0C460
2009/2/15,0,6.959490741,18.75833333,23,16.6,C0C460
2009/2/16,0.28,5,15.96666667,18.5,14.5,C0C460
2009/2/17,0.4,3.140046296,18.39166667,24.3,14.2,C0C460
2009/2/18,0.04,6.719907407,16.48333333,19.8,14.8,C0C460
2009/2/19,0.04,6.280092593,18.25416667,23.3,14.8,C0C460
2009/2/20,16.02,6.079861111,14.1,18,11.1,C0C460
2009/2/21,0,9.609953704,15.77916667,19.8,13,C0C460
2009/2/22,0,7.519675926,19.53333333,27.2,14.9,C0C460
2009/2/23,0,6.939814815,20.35833333,26.9,17.4,C0C460
2009/2/24,0,7.239583333,19.84166667,24.1,16.9,C0C460
2009/2/25,0.32,4.87037037,20.71666667,27,16.3,C0C460
2009/2/26,0.12,6.049768519,18.32916667,23.4,16.1,C0C460
2009/2/27,0.04,4.920138889,16.39583333,18.6,14.6,C0C460
2009/2/28,0.04,4.040509259,16.37083333,20.8,14.1,C0C460
2009/3/1,0.08,3.62962963,14.09583333,18.4,12,C0C460
2009/3/2,1,4.540509259,13.73333333,18.7,10.8,C0C460
2009/3/3,0.08,4.609953704,14.3375,17.7,12.7,C0C460
2009/3/4,0.29,4.670138889,17.1875,24.3,12.6,C0C460
2009/3/5,12.06,4.62962963,18.16666667,25.2,14.5,C0C460
2009/3/6,62.38,5.959490741,12.65,16.4,10.1,C0C460
2009/3/7,35.43,13.20949074,12.2875,14.9,11,C0C460
2009/3/8,10.86,71,14.1375,16.9,11.7,C0C460
2009/3/9,24.91,51.62962963,11.72083333,14.3,9.5,C0C460
2009/3/10,0,62.65046296,15.84166667,21.7,10.3,C0C460
2009/3/11,0.12,46.56018519,15.7875,16.9,15,C0C460
2009/3/12,0,27.96990741,18.66666667,24.6,14.2,C0C460
2009/3/13,1.31,20.01967593,17.77083333,24.8,8.1,C0C460
2009/3/14,2.68,17.90972222,7.954166667,10.7,6.5,C0C460
2009/3/15,0,16.04050926,14.20833333,21.8,9.4,C0C460
2009/3/16,0,14.95949074,15.44166667,19.4,11.3,C0C460
2009/3/17,0,14.02777778,17.025,22.5,13.1,C0C460
2009/3/18,0,11.34027778,18.92083333,24.7,14.4,C0C460
2009/3/19,0.04,11.84027778,20.07083333,24.8,17.1,C0C460
2009/3/20,0,11.3599537,20.4,25.5,17.2,C0C460
2009/3/21,0.04,9.670138889,19.7,24,16.3,C0C460
2009/3/22,3.73,9.609953704,21.32083333,27.3,17.1,C0C460
2009/3/23,1.68,9.840277778,15.575,17.3,13.6,C0C460
2009/3/24,13.45,10.03009259,12.21818182,13.3,11.3,C0C460
2009/3/25,0.55,13.84953704,13.76666667,19,10.9,C0C460
2009/3/26,0.04,13.6400463,17.88333333,23.6,13.5,C0C460
2009/3/27,0,13.34027778,17.6,20.3,15.7,C0C460
2009/3/28,1.14,9.030092593,15.3625,17.2,13.5,C0C460
2009/3/29,29.46,10.03009259,12.95833333,15.1,11.6,C0C460
2009/3/30,0.12,21.62962963,12.30833333,13.4,11.7,C0C460
2009/3/31,0.22,20.12962963,12.4125,13.8,11.5,C0C460
2009/4/1,0.28,15,12.97916667,17.3,11.2,C0C460
2009/4/2,0.12,12.78935185,14.54583333,17.8,11.8,C0C460
2009/4/3,0,10.90046296,17.41666667,22.3,14.2,C0C460
2009/4/4,0.88,7.696759259,19.30833333,24.5,15,C0C460
2009/4/5,2.52,9.010416667,16.07083333,20.2,12.6,C0C460
2009/4/6,4.32,8.25,12.04583333,13.8,10.1,C0C460
2009/4/7,8.42,8.819444444,14.87916667,19.1,11.2,C0C460
2009/4/8,0.92,10.23032407,14.30833333,16.9,11.6,C0C460
2009/4/9,0,13.5,14.32916667,18.6,10.7,C0C460
2009/4/10,0.04,11.5,16.56666667,22.4,12.7,C0C460
2009/4/11,0,9.290509259,19.42083333,25.7,13.9,C0C460
2009/4/12,0.08,9.409722222,20.875,26,16.9,C0C460
2009/4/13,10.65,8.888888889,19.825,23,17.2,C0C460
2009/4/14,13.67,10.76967593,18.1875,20.6,16.2,C0C460
2009/4/15,0.46,14.12037037,20.64583333,25.3,17.2,C0C460
2009/4/16,5.24,17.37962963,19.59583333,22.7,18.2,C0C460
2009/4/17,5.13,14.54976852,19.87083333,22.1,17.6,C0C460
2009/4/18,0.04,13.29050926,21.7875,26.4,18,C0C460
2009/4/19,0,14.06944444,21.175,23.8,19.5,C0C460
2009/4/20,45.13,14.62037037,22.09166667,26.7,19.7,C0C460
2009/4/21,32.27,22.8599537,19.62083333,24.2,15.5,C0C460
2009/4/22,20.67,91.45949074,18.22916667,19.5,16,C0C460
2009/4/23,0.38,86.29976852,22.25416667,27.1,19.3,C0C460
2009/4/24,0,58.45023148,23.09583333,28.8,19,C0C460
2009/4/25,2.25,37.29050926,16.44166667,20.2,11.8,C0C460
2009/4/26,17.78,30.70023148,12.10416667,13.6,10.9,C0C460
2009/4/27,0,35.37037037,15.94166667,19.5,13.9,C0C460
2009/4/28,0,42.42013889,18.52083333,24.5,14.3,C0C460
2009/4/29,0,31.40972222,19.32916667,25,15.2,C0C460
2009/4/30,0,27.15046296,20.18333333,24.6,16.6,C0C460
2009/5/1,0,24.20949074,21.39583333,27.6,17.2,C0C460
2009/5/2,0.04,16.76041667,21.75,27.5,17.5,C0C460
2009/5/3,0.04,21.15972222,21.22916667,26.4,17.6,C0C460
2009/5/4,1.88,16.73032407,18.525,21.3,16.3,C0C460
2009/5/5,0,19.84027778,18.76666667,24.1,13.9,C0C460
2009/5/6,0,13.59953704,19.425,25.5,13.9,C0C460
2009/5/7,0,14.48032407,21.85,29.1,16.3,C0C460
2009/5/8,0,12.40046296,21.89166667,28.2,16.9,C0C460
2009/5/9,0,13.76041667,21.56666667,28.3,17.3,C0C460
2009/5/10,0,12.48958333,21.19166667,25.8,18.3,C0C460
2009/5/11,0,12.20949074,22.29166667,27.6,17.5,C0C460
2009/5/12,0,11.98958333,23.52916667,29.5,18.4,C0C460
2009/5/13,0,11.81018519,21.9875,26.4,19,C0C460
2009/5/14,0.08,11.59722222,22.1625,26.5,18.3,C0C460
2009/5/15,0,12.21990741,24.02083333,28.7,20.8,C0C460
2009/5/16,0,10.0462963,23.95833333,29.7,19.4,C0C460
2009/5/17,0.79,10.02314815,24.10416667,28.7,21.1,C0C460
2009/5/18,0.21,9.212962963,22.17083333,25,20.6,C0C460
2009/5/19,0,9.519675926,21.35833333,22.9,20.3,C0C460
2009/5/20,0.1,10.20949074,23.1,28.8,20,C0C460
2009/5/21,15.33,7.488425926,23.66666667,29.5,20.9,C0C460
2009/5/22,4.76,12.51041667,24.425,28.9,21.1,C0C460
2009/5/23,0.65,16.04976852,24.14166667,29.5,21.3,C0C460
2009/5/24,2.1,14.98032407,23.16666667,28.2,20.1,C0C460
2009/5/25,2.91,9.5,23.60416667,30,19.4,C0C460
2009/5/26,9.13,10.3599537,22.15416667,26.8,19.2,C0C460
2009/5/27,17.15,10.84027778,18.90833333,21,17.1,C0C460
2009/5/28,0.18,19.25,19.79166667,23.6,16.9,C0C460
2009/5/29,0,13.59027778,21.14583333,28,16.1,C0C460
2009/5/30,0,11.03009259,21.70416667,27.8,16.9,C0C460
2009/5/31,0,9.650462963,23.42916667,29.3,18.1,C0C460
2009/6/1,0.13,8.359953704,22.35416667,27.2,19.5,C0C460
2009/6/2,0.42,10,22.09583333,27.4,18.7,C0C460
2009/6/3,0.14,8.200231481,23.7625,30.3,19.6,C0C460
2009/6/4,87.72,9.140046296,21.09583333,21.9,19.8,C0C460
2009/6/5,6.94,85.29050926,22.1826087,28,19,C0C460
2009/6/6,3.25,79.62037037,23.52083333,29.7,18.6,C0C460
2009/6/7,0,34.46990741,23.44583333,29.1,19.1,C0C460
2009/6/8,0,22.87037037,23.09166667,28.8,19.1,C0C460
2009/6/9,0,19.21990741,24.45,30.4,19.1,C0C460
2009/6/10,0,16.62037037,25.3625,32,20.4,C0C460
2009/6/11,18.08,13.18981481,23.27083333,27.5,21.8,C0C460
2009/6/12,3.76,23.54050926,24.59583333,28.7,21.6,C0C460
2009/6/13,22.78,19.95023148,23.975,28,21.6,C0C460
2009/6/14,17.49,18.12037037,22.64166667,26.3,20.8,C0C460
2009/6/15,14.26,31.3599537,23.1,27.8,21.5,C0C460
2009/6/16,9.55,59.56944444,24.35,29.6,21.6,C0C460
2009/6/17,0.39,43.43981481,26.42916667,31.8,22.3,C0C460
2009/6/18,0.72,36.37962963,25.10833333,28,22.6,C0C460
2009/6/19,15.67,27.65046296,24.72916667,28.7,22.6,C0C460
2009/6/20,4.46,31.29050926,24.5125,27.1,22,C0C460
2009/6/21,4.64,30.84953704,24.4125,28.5,22.6,C0C460
2009/6/22,2.49,42.40046296,25.0625,28.8,22.6,C0C460
2009/6/23,0.93,27.3900463,24.92916667,28.3,22,C0C460
2009/6/24,2.53,25.84027778,25.225,28.7,22.2,C0C460
2009/6/25,34.97,19.56944444,23.8125,29.2,21.7,C0C460
2009/6/26,8.59,36.59953704,24.46666667,30.7,21.3,C0C460
2009/6/27,22.89,47.73032407,24.02916667,30.9,21.6,C0C460
2009/6/28,0.22,44.68981481,25.525,31.2,21.8,C0C460
2009/6/29,2.8,54.48958333,25.37083333,29.7,22.2,C0C460
2009/6/30,0.94,33.45949074,25.87916667,31.6,22.6,C0C460
2009/7/1,0,30.92013889,25.85,30.5,21.9,C0C460
2009/7/2,0,25.20949074,23.825,26.8,21.6,C0C460
2009/7/3,1.48,21.07986111,22.7,25.7,20.3,C0C460
2009/7/4,4.69,20.43055556,23.86666667,30.3,19.6,C0C460
2009/7/5,0.89,20.46990741,24.76666667,30.5,20.8,C0C460
2009/7/6,4.47,20.54976852,25.24583333,30.8,21.4,C0C460
2009/7/7,0,16.45023148,25.72916667,32.2,22.4,C0C460
2009/7/8,0,16.17013889,25.44166667,31,21.6,C0C460
2009/7/9,0,16.98958333,25.79583333,31.8,21.3,C0C460
2009/7/10,0,14.81018519,26.375,30.7,22,C0C460
2009/7/11,0,12.54050926,26.4875,31.2,23.1,C0C460
2009/7/12,0,15.37962963,27.88333333,34.7,23.1,C0C460
2009/7/13,3.56,12.8900463,25.75416667,28.9,22.8,C0C460
2009/7/14,7.55,12.09027778,24.6125,28.2,23.3,C0C460
2009/7/15,0.54,11.92013889,25.60833333,30.3,22.4,C0C460
2009/7/16,0,12.34027778,25.43333333,29.7,22.3,C0C460
2009/7/17,0.04,12.79976852,27.07083333,32.1,22.1,C0C460
2009/7/18,0.47,10.70949074,27.125,30.1,24.3,C0C460
2009/7/19,9.69,11.01967593,26.225,31.2,23.5,C0C460
2009/7/20,0.56,9.390046296,25.51304348,29.2,23.4,C0C460
2009/7/21,0.14,12.31944444,26.60416667,31.7,22.4,C0C460
2009/7/22,1.27,11.1400463,25.90833333,31.6,21.5,C0C460
2009/7/23,0,8.299768519,25.86666667,30.7,21.7,C0C460
2009/7/24,3.54,8.189814815,26.0375,31.4,22.1,C0C460
2009/7/25,39.36,10,25.675,31.7,22.2,C0C460
2009/7/26,10.25,14.68981481,25.34583333,29.3,22.3,C0C460
2009/7/27,0.64,28.84953704,25.72083333,29.9,22.4,C0C460
2009/7/28,0.72,17.79976852,25.5,28.9,23.4,C0C460
2009/7/29,0.12,13.90046296,25.6125,29,23.1,C0C460
2009/7/30,0,12.73958333,26.04583333,30.8,23.1,C0C460
2009/7/31,0,10.54976852,27.64583333,34.4,21.9,C0C460
2009/8/1,0,9.909722222,28.37916667,33.7,23.2,C0C460
2009/8/2,0,10.34953704,29.82083333,33.2,26.3,C0C460
2009/8/3,3.82,13.26967593,25.92083333,29.3,24,C0C460
2009/8/4,41.38,7.290509259,24.64583333,30.2,22.8,C0C460
2009/8/5,9.75,12.73958333,24.4875,28.2,22.7,C0C460
2009/8/6,121.24,47.54976852,24.15416667,25.3,23.5,C0C460
2009/8/7,260.58,190.2800926,24.44583333,24.9,23.8,C0C460
2009/8/8,62.49,1046.849537,25.10416667,26.7,24.2,C0C460
2009/8/9,49.43,961.7094907,23.875,24.7,23.4,C0C460
2009/8/10,3.58,475.8402778,25.02916667,29.1,23,C0C460
2009/8/11,0,355.5694444,26.54166667,31.4,23.3,C0C460
2009/8/12,12.75,203.2199074,24.84166667,30.1,22.4,C0C460
2009/8/13,1.13,175.4305556,25.04583333,29.8,21.9,C0C460
2009/8/14,0.45,139.2002315,25.69166667,29.3,22.5,C0C460
2009/8/15,19.68,107.6400463,24.5875,29.6,21.9,C0C460
2009/8/16,15.64,107.7002315,24.3,30.3,21.5,C0C460
2009/8/17,0.82,95.26967593,25.20416667,29.4,21.9,C0C460
2009/8/18,5.89,88.3599537,24.4625,29.3,22.1,C0C460
2009/8/19,0,74.78009259,25.14583333,29.7,21.7,C0C460
2009/8/20,0,66.67013889,25.82916667,31.1,22.1,C0C460
2009/8/21,0,54.84953704,25.93333333,30.9,22.5,C0C460
2009/8/22,0,50.79050926,25.6,29.8,22.8,C0C460
2009/8/23,0,51.82986111,27.04166667,32,23,C0C460
2009/8/24,0,46.06018519,27.39166667,33.3,23.4,C0C460
2009/8/25,0,42.15046296,26.49583333,31.3,22.5,C0C460
2009/8/26,0.66,41.43981481,25.71666667,32.5,23.3,C0C460
2009/8/27,0,36.90972222,26.20416667,31.4,22.1,C0C460
2009/8/28,0,31.03009259,26.37083333,31.7,22.4,C0C460
2009/8/29,0,30.45949074,26.80416667,32.9,22.2,C0C460
2009/8/30,0.81,31.43981481,26.69166667,32.2,23.5,C0C460
2009/8/31,0,30.57986111,26.725,31.7,21.2,C0C460
2009/9/1,0,25.59953704,26.92083333,31,22.2,C0C460
2009/9/2,9.19,25.84027778,27.18333333,31.1,23.1,C0C460
2009/9/3,3.17,24.31944444,26.63333333,31,22.1,C0C460
2009/9/4,1.18,30.26041667,26.17083333,30.2,22.7,C0C460
2009/9/5,0.2,25.81944444,26.09583333,30.4,22.1,C0C460
2009/9/6,0,21.06481481,25.78333333,30.6,22.6,C0C460
2009/9/7,0,22.42013889,25.17083333,30.9,21.3,C0C460
2009/9/8,0.48,21.76041667,25.17916667,29.4,21.3,C0C460
2009/9/9,1.73,20.62037037,26.22916667,29.9,24,C0C460
2009/9/10,0.4,18.3900463,26.15416667,32,23,C0C460
2009/9/11,0.24,19.8900463,25.80833333,30.3,22.4,C0C460
2009/9/12,0,19.31944444,27.79166667,32,23.8,C0C460
2009/9/13,0.36,16.54050926,27.7,29.9,24.3,C0C460
2009/9/14,0.41,18.29976852,26.2625,30.5,23.3,C0C460
2009/9/15,7.3,16.06018519,25.07083333,28.6,22.7,C0C460
2009/9/16,4.19,17.62962963,25.8,31.1,23,C0C460
2009/9/17,0,17.29976852,26,31.3,22.8,C0C460
2009/9/18,0,18.18055556,26.38333333,32.4,23,C0C460
2009/9/19,0,14.29976852,24.98333333,29.7,21.2,C0C460
2009/9/20,0,18.15046296,24.4375,30.5,19.1,C0C460
2009/9/21,0,13.73032407,25.37916667,30,21.4,C0C460
2009/9/22,0,12.87037037,26.52083333,32.3,20.9,C0C460
2009/9/23,0.46,12.84953704,27.37916667,33.3,23.5,C0C460
2009/9/24,0.62,12.34953704,27.40416667,32.6,23.7,C0C460
2009/9/25,0,11.1099537,26.6625,32.2,23.5,C0C460
2009/9/26,0.16,11.28009259,27.61666667,31.9,25.2,C0C460
2009/9/27,15.76,10.6400463,26.375,28.7,21.7,C0C460
2009/9/28,5.08,12.29976852,26.6375,28.6,22,C0C460
2009/9/29,3,14.5,25.21666667,30.3,21.6,C0C460
2009/9/30,3.98,15.41666667,24.87916667,28.4,22.8,C0C460
2009/10/1,3.37,18.73958333,24.07083333,26.7,22.7,C0C460
2009/10/2,1.58,13.98032407,22.81666667,25.6,21.3,C0C460
2009/10/3,3.09,14.25,23.07083333,25.9,21.4,C0C460
2009/10/4,4.34,18.18981481,23.94166667,27.1,21.7,C0C460
2009/10/5,117.99,20.78009259,21.64583333,23.2,20.6,C0C460
2009/10/6,64.86,171.2303241,20.60833333,22,18.9,C0C460
2009/10/7,3.11,395.7800926,19.63333333,21.6,18.6,C0C460
2009/10/8,0.52,159.0902778,21.12083333,23.9,18.4,C0C460
2009/10/9,1.16,83.73958333,22.62916667,26.3,20.6,C0C460
2009/10/10,3.44,59.98958333,23.1625,26.7,21,C0C460
2009/10/11,19.11,52.70949074,21.075,22.6,20.4,C0C460
2009/10/12,3.85,75.01967593,22.79583333,26.3,20.2,C0C460
2009/10/13,3.56,77.15046296,23.1,27.3,21.3,C0C460
2009/10/14,1.72,61.81018519,22.11666667,24.8,20.3,C0C460
2009/10/15,0.56,53.57986111,23.20416667,27.9,19.3,C0C460
2009/10/16,0.04,47.75,21.42916667,25.8,18.1,C0C460
2009/10/17,0.21,40.8599537,21.10416667,24.3,19.6,C0C460
2009/10/18,0.04,37.79050926,21.90833333,26.8,19.4,C0C460
2009/10/19,0.08,34.76967593,22.2125,27.6,19.1,C0C460
2009/10/20,0.12,32.95949074,21.02083333,26.4,17.5,C0C460
2009/10/21,0.04,28.90046296,20.7125,24.7,17.3,C0C460
2009/10/22,2.46,25.95949074,21.06666667,23.3,19.2,C0C460
2009/10/23,28.05,22.93055556,20.09166667,21.5,19.2,C0C460
2009/10/24,17.05,63.34953704,19.48333333,20.9,18.7,C0C460
2009/10/25,0.58,49.01967593,18.8875,22.5,15.8,C0C460
2009/10/26,0,55.79976852,17.49166667,23.2,13.4,C0C460
2009/10/27,0,36.73032407,19.2375,25.6,13.7,C0C460
2009/10/28,0,33.53009259,21.0375,25,18.2,C0C460
2009/10/29,0,27.79050926,21.77083333,27.5,18.6,C0C460
2009/10/30,0.08,25.76967593,22.15833333,26.8,18.5,C0C460
2009/10/31,0.04,22.48958333,23.1875,29.6,19.9,C0C460
2009/11/1,1.11,22.84027778,19.12083333,23.1,16.5,C0C460
2009/11/2,0.22,22.18981481,15.54583333,18.8,12.6,C0C460
2009/11/3,0.08,21.48032407,16.41666667,19.9,12.6,C0C460
2009/11/4,0,18.82986111,20.44583333,25.7,15.6,C0C460
2009/11/5,0,22.01041667,21.7875,28.2,18.7,C0C460
2009/11/6,0,18.25,22.45833333,28.3,19.7,C0C460
2009/11/7,0,16.5,21.75,27,18,C0C460
2009/11/8,0,16.79976852,22.4625,27.7,18.6,C0C460
2009/11/9,0.04,16.45023148,22.19583333,27.4,20,C0C460
2009/11/10,1.18,14.93981481,21.3375,25.6,19.3,C0C460
2009/11/11,0.08,14.95949074,19.81666667,22.6,17.6,C0C460
2009/11/12,0.54,13.1400463,20.27916667,22.5,18.7,C0C460
2009/11/13,20.5,15.48958333,16.9375,18.9,14,C0C460
2009/11/14,0.89,19.51041667,15.47916667,17.7,13,C0C460
2009/11/15,1.04,14.09027778,18.85416667,22.1,15.1,C0C460
2009/11/16,0.66,13.46990741,18.975,23.4,17.3,C0C460
2009/11/17,7.84,14.31944444,14.25833333,17.1,12.1,C0C460
2009/11/18,1.45,17.59953704,14.63333333,16.3,12.1,C0C460
2009/11/19,0.72,17.21990741,16.9375,20.5,15.1,C0C460
2009/11/20,0.58,15.62962963,15.62173913,19,13.9,C0C460
2009/11/21,0.58,16.43981481,15.6375,17.9,13.8,C0C460
2009/11/22,1.11,14.65046296,16.1875,18.6,14.7,C0C460
2009/11/23,0.72,14.06018519,20.4125,25.1,16.6,C0C460
2009/11/24,0.49,15.15046296,17.83333333,22.6,14.8,C0C460
2009/11/25,0,14.82986111,20.7375,26.6,16.5,C0C460
2009/11/26,0.34,12.76967593,20.19166667,25.4,17.2,C0C460
2009/11/27,0,13.03009259,18.6173913,24.5,15.8,C0C460
2009/11/28,0.36,10.20949074,16.62083333,17.6,15.3,C0C460
2009/11/29,0.26,12.81944444,16.4625,18.8,15.3,C0C460
2009/11/30,0.16,10.48032407,15.29166667,17.6,12.7,C0C460
2009/12/1,0.04,10.87962963,13.32083333,15.8,10.9,C0C460
2009/12/2,0.04,9.280092593,15.47083333,19.9,12,C0C460
2009/12/3,0.18,9.659722222,11.57083333,13.4,10,C0C460
2009/12/4,0,10.8599537,13.45,18.2,10.2,C0C460
2009/12/5,0.16,8.219907407,13.72916667,17.2,11.4,C0C460
2009/12/6,0.04,8.219907407,16.1375,20.9,13.2,C0C460
2009/12/7,0.04,8,18.25416667,22.5,16,C0C460
2009/12/8,0,7.930555556,18.94583333,23.5,16.4,C0C460
2009/12/9,0,8.12962963,18.70833333,24.2,15.4,C0C460
2009/12/10,0,6.670138889,17.49583333,22.6,13.5,C0C460
2009/12/11,0,9.260416667,19.1625,24.7,14.7,C0C460
2009/12/12,0.38,8.939814815,17.9625,22,14.9,C0C460
2009/12/13,0,7.75,17.62916667,23.1,14.6,C0C460
2009/12/14,1.66,7.590277778,17.47826087,19.9,15.9,C0C460
2009/12/15,0.25,5.019675926,16.64166667,23,12.5,C0C460
2009/12/16,6.04,8.569444444,12.44782609,14.1,11,C0C460
2009/12/17,10.22,9.069444444,10.72083333,12.3,9.1,C0C460
2009/12/18,0.83,10.78009259,8.95,9.7,7.3,C0C460
2009/12/19,0.8,9.689814815,7.233333333,8.1,6.3,C0C460
2009/12/20,0.37,9.680555556,7.7125,8.3,7,C0C460
2009/12/21,0,9.659722222,9.066666667,10.9,7.4,C0C460
2009/12/22,0,9.819444444,12.9375,18.1,9.2,C0C460
2009/12/23,0,9.590277778,15.725,21.6,12.1,C0C460
2009/12/24,0,8.180555556,17.625,22.8,13.9,C0C460
2009/12/25,1.95,8.409722222,15.43333333,18.8,13,C0C460
2009/12/26,0.62,8.590277778,12.3875,13.8,10.8,C0C460
2009/12/27,5.74,8.180555556,13.24583333,19.2,9.8,C0C460
2009/12/28,12.24,8.579861111,9.383333333,10.8,8.1,C0C460
2009/12/29,0.55,13.34953704,11.9125,18.9,8.4,C0C460
2009/12/30,10.38,8.959490741,12.10833333,13.2,10.9,C0C460
2009/12/31,5.49,11.87962963,9.504166667,11,8.7,C0C460
2010/1/1,0,12.6099537,12.7875,16.1,8.8,C0C460
2010/1/2,8.81,11.8900463,13.7375,16.9,12.2,C0C460
2010/1/3,20.18,12.04050926,12.93333333,15.7,11.1,C0C460
2010/1/4,0.27,23.8599537,14.075,18.3,10.8,C0C460
2010/1/5,0.4,20.37962963,13.62083333,17.3,11.8,C0C460
2010/1/6,3.98,14.15046296,12.3375,13.6,11.6,C0C460
2010/1/7,8.35,12.3599537,11.2125,12.6,10.6,C0C460
2010/1/8,19.78,13.62037037,10.69583333,12.2,9.3,C0C460
2010/1/9,0.04,24.01041667,14.125,20.4,10.6,C0C460
2010/1/10,0,25.95949074,14.1375,22.1,9.8,C0C460
2010/1/11,0.92,16.81944444,12.22916667,15.9,9.8,C0C460
2010/1/12,9.53,15.68055556,6.325,9.4,4,C0C460
2010/1/13,0.04,15.56944444,7.1375,12.5,4,C0C460
2010/1/14,0,15.54976852,10.52083333,17.2,5.7,C0C460
2010/1/15,0,11.51967593,13.125,19.3,10,C0C460
2010/1/16,0.28,11.3900463,14.73333333,19.3,9.4,C0C460
2010/1/17,0.88,12.23958333,16.25,19.9,13.1,C0C460
2010/1/18,0.14,10.59953704,17.12916667,21.4,13.8,C0C460
2010/1/19,0,9.459490741,18.21666667,24.1,13.7,C0C460
2010/1/20,0,10.04050926,19.44166667,24.9,16.2,C0C460
2010/1/21,0.36,9.409722222,17.9,23.7,13.9,C0C460
2010/1/22,2.98,8.189814815,12.6875,14.2,11.3,C0C460
2010/1/23,1.38,9.689814815,12.3125,15.4,10.8,C0C460
2010/1/24,3.25,9.150462963,15.2375,18.1,12.4,C0C460
2010/1/25,11.77,10,13.5125,16.3,10.1,C0C460
2010/1/26,0.3,14.20949074,14.2125,18.4,11.1,C0C460
2010/1/27,0.14,12.62962963,16.8125,21.4,12,C0C460
2010/1/28,0.52,11.48032407,16.49166667,18.7,14.4,C0C460
2010/1/29,0.44,9.760416667,17.1,22.6,14.4,C0C460
2010/1/30,0,9.700231481,16.9625,23.7,14.2,C0C460
2010/1/31,0,9.349537037,18.5,22.9,15.4,C0C460
2010/2/1,0.12,9.349537037,16.44166667,21.4,12.7,C0C460
2010/2/2,0.04,8.25,14.4875,18.6,11.5,C0C460
2010/2/3,0.33,7.719907407,14.14583333,17.3,12.6,C0C460
2010/2/4,0.32,7.069444444,14.23333333,16.8,12.9,C0C460
2010/2/5,0.16,10.06018519,14.10833333,16.9,13.1,C0C460
2010/2/6,16.99,7.819444444,14.51666667,15.4,13.7,C0C460
2010/2/7,14.79,7.939814815,15.32083333,17.5,13.4,C0C460
2010/2/8,0.17,15.3599537,17.5875,23.4,14.1,C0C460
2010/2/9,0,14.34027778,18.25416667,22.8,15.2,C0C460
2010/2/10,0,10.6099537,20.72916667,26,17.1,C0C460
2010/2/11,0,9.640046296,20.43333333,26,14.2,C0C460
2010/2/12,9.85,9.189814815,9.620833333,13.1,7.8,C0C460
2010/2/13,15.09,8.009259259,10.9875,14.4,8.7,C0C460
2010/2/14,0.33,18.46064815,13.6,17.5,12.1,C0C460
2010/2/15,6.88,18.4837963,11.47916667,14.5,9.9,C0C460
2010/2/16,40.78,14.84953704,9.15,9.9,8.3,C0C460
2010/2/17,38.18,46.28472222,9.275,10.1,8,C0C460
2010/2/18,32.09,95.15046296,7.75,8.7,7.3,C0C460
2010/2/19,56.69,113.8194444,8.129166667,9,7.2,C0C460
2010/2/20,3.42,192.9282407,10.52083333,12.3,8.4,C0C460
2010/2/21,0,141.6388889,13.225,18.1,11,C0C460
2010/2/22,1.76,77.95023148,13.8375,17.3,10.5,C0C460
2010/2/23,0.04,57.73958333,17.09583333,23.3,11.9,C0C460
2010/2/24,0,45.73958333,18.10833333,24.4,13.8,C0C460
2010/2/25,0,38.20949074,19.425,25.1,16,C0C460
2010/2/26,0,33.6099537,21.22916667,28.8,15.6,C0C460
2010/2/27,0,30.17013889,19.2125,21.7,16.7,C0C460
2010/2/28,0,27.43055556,20.7875,26.1,17.3,C0C460
2010/3/1,0,24.90046296,20.60833333,26.3,16,C0C460
2010/3/2,1.22,21.54050926,17.675,21.5,16.1,C0C460
2010/3/3,0,15.18055556,18.4,24.2,15.9,C0C460
2010/3/4,0,15.43055556,19.81666667,24.9,15.9,C0C460
2010/3/5,0,19.18055556,20.2375,24.1,17.9,C0C460
2010/3/6,0.04,17.46990741,20.59166667,26,15.3,C0C460
2010/3/7,0.08,18.87962963,11.90416667,14.4,10.3,C0C460
2010/3/8,0.29,16.17013889,12.99583333,14.1,11.3,C0C460
2010/3/9,21.61,15.67013889,8.229166667,12.9,5.5,C0C460
2010/3/10,0.13,25.3900463,5.279166667,7.8,3.1,C0C460
2010/3/11,0,26.73032407,12.51666667,19.5,6.3,C0C460
2010/3/12,0,16.45023148,17.14166667,23.7,11.3,C0C460
2010/3/13,15.24,15.46990741,17.07916667,18.9,15.6,C0C460
2010/3/14,0,19.8900463,21.14166667,26.3,17.5,C0C460
2010/3/15,0.29,18.23958333,20.74583333,26.4,15.8,C0C460
2010/3/16,0.37,16.01967593,13.12916667,15.3,11,C0C460
2010/3/17,0.08,12.32986111,15.22083333,16.8,13.6,C0C460
2010/3/18,0,15.01967593,18.4,25.2,14.4,C0C460
2010/3/19,0,14.17013889,20.12083333,26,16.2,C0C460
2010/3/20,0,15.01967593,20.73333333,26.2,16.1,C0C460
2010/3/21,0.08,13.04050926,21.07083333,26,17.9,C0C460
